location,lat,long,alt,year,bloom_date,bloom_doy
Switzerland/Dornach,47.481642,7.611114,300,2014,2014-03-28,87
Switzerland/Disentis,46.699461,8.850803,1200,2014,2014-04-22,112
Switzerland/Eschen-Boja,47.218989,9.520044,580,2014,2014-04-01,91
Switzerland/Edlibach,47.179358,8.573208,750,2014,2014-04-06,96
Switzerland/Escholzmatt,46.898653,7.932344,910,2014,2014-04-26,116
Switzerland/Estavayer-le-Lac,46.841619,6.848706,450,2014,2014-04-09,99
Switzerland/Elm,46.921942,9.172731,1000,2014,2014-04-17,107
Switzerland/Entlebuch,46.987397,8.068953,765,2014,2014-04-14,104
Switzerland/Enges,47.056436,7.012192,820,2014,2014-04-10,100
Switzerland/Frauenfeld,47.560647,8.887883,405,2014,2014-04-02,92
Switzerland/Fiesch,46.400261,8.127792,1100,2014,2014-04-13,103
Switzerland/Flawil,47.415283,9.182167,630,2014,2014-04-14,104
Switzerland/Grellingen,47.441186,7.597728,350,2014,2014-03-30,89
Switzerland/Gstaad,46.438214,7.269478,1100,2014,2014-05-10,130
Switzerland/Hard b. Weinfelden,47.567569,9.125747,450,2014,2014-04-01,91
Switzerland/Heiden,47.442925,9.533178,800,2014,2014-04-13,103
Switzerland/Hallau,47.698183,8.457489,430,2014,2014-04-12,102
Switzerland/Höfen,46.717125,7.569428,720,2014,2014-04-07,97
Switzerland/Horgen,47.265269,8.582169,450,2014,2014-04-07,97
Switzerland/Herzogenbuchsee,47.18465,7.702511,450,2014,2014-04-06,96
Switzerland/Jenaz,46.928553,9.710558,800,2014,2014-04-14,104
Switzerland/Laufenburg,47.561031,8.063136,330,2014,2014-04-04,94
Switzerland/Locarno,46.169278,8.798214,200,2014,2014-04-01,91
Switzerland/Leysin,46.340108,7.009622,1250,2014,2014-04-26,116
Switzerland/Linthal,46.915883,8.993658,695,2014,2014-04-08,98
Switzerland/Liestal,47.481403,7.730519,350,2014,2014-03-28,87
Switzerland/Longirod,46.498772,6.26595,900,2014,2014-04-22,112
Switzerland/Le Locle,47.047992,6.754314,1020,2014,2014-04-26,116
Switzerland/Locarno-Monti,46.172556,8.787417,370,2014,2014-03-29,88
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,2014,2014-05-08,128
Switzerland/Luzern,47.062769,8.342442,580,2014,2014-04-05,95
Switzerland/Moudon,46.646331000000004,6.777689,600,2014,2014-04-07,97
Switzerland/Merishausen,47.763636,8.612414,540,2014,2014-04-04,94
Switzerland/Möhlin,47.561983,7.850547,305,2014,2014-04-03,93
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2014,2014-04-24,114
"Switzerland/Muri, AG",47.265317,8.332283,550,2014,2014-04-05,95
Switzerland/Moutier,47.279386,7.385775,530,2014,2014-04-17,107
Switzerland/Martina,46.884997,10.464608,1050,2014,2014-05-08,128
Switzerland/Murg,47.108222,9.217372,500,2014,2014-04-05,95
Switzerland/Näfels,47.092389,9.0719360000000009,440,2014,2014-04-07,97
Switzerland/Neuhausen,47.681939,8.615533,435,2014,2014-04-04,94
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,2014,2014-04-07,97
Switzerland/Oeschberg,47.126578,7.613264,485,2014,2014-04-06,96
Switzerland/Oberehrendingen,47.481914,8.332208,490,2014,2014-04-06,96
Switzerland/Orvin,47.157753,7.214464,700,2014,2014-04-08,98
Switzerland/Osterfingen,47.656878,8.490242,410,2014,2014-04-07,97
Switzerland/Les Plans-sur-Bex,46.256639,7.092033,1100,2014,2014-05-09,129
Switzerland/Prato-Sornico,46.394025,8.655608,750,2014,2014-04-22,112
"Switzerland/Stein, AR II",47.381969,9.348772,825,2014,2014-04-17,107
Switzerland/Rafz,47.620414,8.542733,515,2014,2014-04-04,94
"Switzerland/Raperswilen, TG",47.632486,9.048642,595,2014,2014-04-12,102
Switzerland/Les Rangiers,47.381992,7.215775,865,2014,2014-04-18,108
Switzerland/Rorschach,47.472492,9.494931,450,2014,2014-04-04,94
Switzerland/Scuol,46.794394,10.296356,1240,2014,2014-04-27,117
Switzerland/Schiers,46.965036,9.685814,800,2014,2014-04-10,100
Switzerland/Schönenwerd,47.365283,7.999019,450,2014,2014-04-15,105
Switzerland/Seon,47.338319,8.153353,550,2014,2014-04-20,110
Switzerland/Seewis Dorf,46.965358,9.632064,960,2014,2014-04-10,100
Switzerland/Le SÈpey,46.365406,7.065819,1265,2014,2014-04-25,115
Switzerland/Sagno TI,45.857811,9.033789,670,2014,2014-04-11,101
Switzerland/Sargans II,47.050589,9.439256,480,2014,2014-04-01,91
Switzerland/Simplon-Dorf,46.195022,8.056794,1475,2014,2014-05-02,122
Switzerland/Sihlbrugg,47.219356,8.5767,480,2014,2014-04-07,97
Switzerland/Silenen,46.782531,8.669625,510,2014,2014-04-06,96
Switzerland/St. Luc,46.222336,7.594153,1650,2014,2014-04-27,117
Switzerland/Sarnen,46.894217,8.252236,500,2014,2014-04-03,93
Switzerland/Stampa,46.34585,9.595214,1000,2014,2014-04-17,107
Switzerland/Sta. Maria (Val Mustair),46.603092,10.421956,1390,2014,2014-05-01,121
Switzerland/Therwil,47.499697,7.558086,310,2014,2014-04-07,97
Switzerland/Trient,46.048003,6.993797,1300,2014,2014-05-04,124
Switzerland/Thusis,46.709511,9.44165,700,2014,2014-04-02,92
Switzerland/Vals,46.622889,9.182461,1250,2014,2014-05-06,126
Switzerland/Vergeletto,46.225417,8.605172,1100,2014,2014-04-28,118
Switzerland/Versoix,46.290431,6.137128,440,2014,2014-03-28,87
Switzerland/Villnachern,47.470556,8.154928,415,2014,2014-03-31,90
Switzerland/La Valsainte,46.648728,7.182475,1050,2014,2014-04-25,115
Switzerland/Wädenswil,47.223239,8.679778,480,2014,2014-04-07,97
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2014,2014-04-25,115
Switzerland/Wetzikon,47.320664,8.814333,555,2014,2014-04-16,106
Switzerland/Wiliberg,47.279603,8.027331,650,2014,2014-04-13,103
Switzerland/Wildhaus,47.205022,9.352617,1100,2014,2014-05-08,128
"Switzerland/Wil, SG",47.461458,9.056733,600,2014,2014-04-05,95
Switzerland/Wolhusen,47.064342,8.071028,580,2014,2014-04-13,103
Switzerland/Worb BE,46.924433,7.577772,600,2014,2014-04-14,104
Switzerland/Winterthur,47.474228,8.795444,580,2014,2014-04-12,102
Switzerland/Wynau,47.256317,7.808556,450,2014,2014-04-12,102
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,2014,2014-04-14,104
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,2014,2014-04-02,92
Switzerland/Zizers,46.931325,9.566175,600,2014,2014-04-02,92
Switzerland/Zürich-Witikon,47.3591,8.590272,620,2014,2014-04-03,93
Switzerland/Zweisimmen,46.555264,7.373433,965,2014,2014-04-15,105
Switzerland/L'Abergement,46.756178,6.490211,660,2015,2015-04-20,110
Switzerland/Adelboden,46.492022,7.561067,1350,2015,2015-05-07,127
Switzerland/Altdorf,46.872614,8.658569,470,2015,2015-04-15,105
Switzerland/Andeer,46.600961,9.422614,985,2015,2015-04-30,120
Switzerland/Appenzell,47.331994,9.415403,775,2015,2015-04-29,119
Switzerland/Aurigeno,46.236078,8.725292,350,2015,2015-04-10,100
Switzerland/Azmoos,47.076869,9.479753,480,2015,2015-04-16,106
Switzerland/Basel-Binningen,47.548594,7.582372,315,2015,2015-04-07,97
Switzerland/Bellelay,47.265314,7.165786,930,2015,2015-05-05,125
Switzerland/Birmensdorf,47.342472,8.444342,500,2015,2015-04-18,108
Switzerland/Biel,47.151194,7.254139,490,2015,2015-04-12,102
Switzerland/Bondo GR,46.337594,9.555908,825,2015,2015-04-23,113
Switzerland/Boudry,46.949492,6.834386,450,2015,2015-04-15,105
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,2015,2015-04-26,116
Switzerland/Bauma,47.364822,8.881672,640,2015,2015-04-20,110
Switzerland/Buchs,47.158028,9.469656,450,2015,2015-04-16,106
Switzerland/Cartigny,46.177483,6.014089,400,2015,2015-04-12,102
Switzerland/Cevio-Cavergno,46.315447,8.598925,430,2015,2015-04-12,102
Switzerland/Chur,46.868244,9.5419,640,2015,2015-04-13,103
Switzerland/Chaumont,47.049108,6.978031,1150,2015,2015-05-06,126
Switzerland/Couvet,46.9213,6.637761,750,2015,2015-05-01,121
Switzerland/Diessenhofen,47.690281,8.744,410,2015,2015-04-16,106
Switzerland/Domat / Ems,46.834311,9.457442,580,2015,2015-04-16,106
Switzerland/Dornach,47.481642,7.611114,300,2015,2015-04-13,103
Switzerland/Döttingen,47.568867,8.249947,350,2015,2015-04-13,103
Switzerland/Eschen-Boja,47.218989,9.520044,580,2015,2015-04-18,108
Switzerland/Edlibach,47.179358,8.573208,750,2015,2015-04-17,107
Switzerland/Escholzmatt,46.898653,7.932344,910,2015,2015-04-30,120
Switzerland/Estavayer-le-Lac,46.841619,6.848706,450,2015,2015-04-22,112
Switzerland/Elm,46.921942,9.172731,1000,2015,2015-04-25,115
Switzerland/Entlebuch,46.987397,8.068953,765,2015,2015-04-23,113
Switzerland/Enges,47.056436,7.012192,820,2015,2015-04-19,109
Switzerland/Frauenfeld,47.560647,8.887883,405,2015,2015-04-10,100
Switzerland/Fiesch,46.400261,8.127792,1100,2015,2015-04-24,114
Switzerland/Flawil,47.415283,9.182167,630,2015,2015-04-24,114
Switzerland/Gadmen,46.736853,8.351842,1205,2015,2015-05-05,125
Switzerland/Grellingen,47.441186,7.597728,350,2015,2015-04-13,103
Switzerland/Gstaad,46.438214,7.269478,1100,2015,2015-05-12,132
Switzerland/Hard b. Weinfelden,47.567569,9.125747,450,2015,2015-04-15,105
Switzerland/Heiden,47.442925,9.533178,800,2015,2015-04-24,114
Switzerland/Hallau,47.698183,8.457489,430,2015,2015-04-18,108
Switzerland/Höfen,46.717125,7.569428,720,2015,2015-04-23,113
Switzerland/Horgen,47.265269,8.582169,450,2015,2015-04-18,108
Switzerland/Herzogenbuchsee,47.18465,7.702511,450,2015,2015-04-18,108
Switzerland/Jenaz,46.928553,9.710558,800,2015,2015-04-22,112
Switzerland/Laufenburg,47.561031,8.063136,330,2015,2015-04-21,111
Switzerland/Locarno,46.169278,8.798214,200,2015,2015-04-05,95
Switzerland/Leysin,46.340108,7.009622,1250,2015,2015-05-06,126
Switzerland/Liddes,45.988267,7.180528,1350,2015,2015-05-27,147
Switzerland/Linthal,46.915883,8.993658,695,2015,2015-04-24,114
Switzerland/Liestal,47.481403,7.730519,350,2015,2015-04-11,101
Switzerland/Le Locle,47.047992,6.754314,1020,2015,2015-05-05,125
Switzerland/Locarno-Monti,46.172556,8.787417,370,2015,2015-04-07,97
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,2015,2015-05-14,134
Switzerland/Luzern,47.062769,8.342442,580,2015,2015-04-20,110
Switzerland/Moudon,46.646331000000004,6.777689,600,2015,2015-04-19,109
Switzerland/Merishausen,47.763636,8.612414,540,2015,2015-04-16,106
"Switzerland/Muri, AG",47.265317,8.332283,550,2015,2015-04-15,105
Switzerland/Moutier,47.279386,7.385775,530,2015,2015-04-25,115
Switzerland/Martina,46.884997,10.464608,1050,2015,2015-05-05,125
Switzerland/Murg,47.108222,9.217372,500,2015,2015-04-17,107
Switzerland/Näfels,47.092389,9.0719360000000009,440,2015,2015-04-21,111
Switzerland/Neuhausen,47.681939,8.615533,435,2015,2015-04-15,105
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,2015,2015-04-13,103
Switzerland/Oeschberg,47.126578,7.613264,485,2015,2015-04-15,105
Switzerland/Oberehrendingen,47.481914,8.332208,490,2015,2015-04-15,105
Switzerland/Orvin,47.157753,7.214464,700,2015,2015-04-20,110
Switzerland/Osterfingen,47.656878,8.490242,410,2015,2015-04-16,106
Switzerland/Les Plans-sur-Bex,46.256639,7.092033,1100,2015,2015-05-08,128
Switzerland/Posieux,46.761672,7.098294,680,2015,2015-04-19,109
Switzerland/Prato-Sornico,46.394025,8.655608,750,2015,2015-04-20,110
"Switzerland/Stein, AR II",47.381969,9.348772,825,2015,2015-04-26,116
Switzerland/Rafz,47.620414,8.542733,515,2015,2015-04-16,106
"Switzerland/Raperswilen, TG",47.632486,9.048642,595,2015,2015-04-21,111
Switzerland/Les Rangiers,47.381992,7.215775,865,2015,2015-04-30,120
Switzerland/Rorschach,47.472492,9.494931,450,2015,2015-04-20,110
Switzerland/Scuol,46.794394,10.296356,1240,2015,2015-05-04,124
Switzerland/Schiers,46.965036,9.685814,800,2015,2015-04-22,112
Switzerland/Schönenwerd,47.365283,7.999019,450,2015,2015-04-16,106
Switzerland/Seon,47.338319,8.153353,550,2015,2015-04-26,116
Switzerland/Seewis Dorf,46.965358,9.632064,960,2015,2015-04-23,113
Switzerland/Le SÈpey,46.365406,7.065819,1265,2015,2015-05-01,121
Switzerland/Sagno TI,45.857811,9.033789,670,2015,2015-04-14,104
Switzerland/Sargans II,47.050589,9.439256,480,2015,2015-04-20,110
Switzerland/Simplon-Dorf,46.195022,8.056794,1475,2015,2015-05-05,125
Switzerland/Sihlbrugg,47.219356,8.5767,480,2015,2015-04-15,105
Switzerland/Silenen,46.782531,8.669625,510,2015,2015-04-16,106
Switzerland/St. Luc,46.222336,7.594153,1650,2015,2015-05-02,122
Switzerland/Sarnen,46.894217,8.252236,500,2015,2015-04-14,104
Switzerland/Stampa,46.34585,9.595214,1000,2015,2015-04-23,113
Switzerland/Sta. Maria (Val Mustair),46.603092,10.421956,1390,2015,2015-05-04,124
Switzerland/Therwil,47.499697,7.558086,310,2015,2015-04-16,106
Switzerland/Trient,46.048003,6.993797,1300,2015,2015-05-05,125
Switzerland/Thusis,46.709511,9.44165,700,2015,2015-04-14,104
Switzerland/Vals,46.622889,9.182461,1250,2015,2015-05-07,127
Switzerland/Vergeletto,46.225417,8.605172,1100,2015,2015-04-21,111
Switzerland/Villnachern,47.470556,8.154928,415,2015,2015-04-13,103
Switzerland/Vira / Gambarogno,46.143428,8.841697,210,2015,2015-04-12,102
Switzerland/La Valsainte,46.648728,7.182475,1050,2015,2015-05-03,123
Switzerland/Wädenswil,47.223239,8.679778,480,2015,2015-04-17,107
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2015,2015-04-30,120
Switzerland/Wengen,46.603731,7.921556,1300,2015,2015-05-06,126
Switzerland/Wetzikon,47.320664,8.814333,555,2015,2015-04-17,107
Switzerland/Wiliberg,47.279603,8.027331,650,2015,2015-04-18,108
Switzerland/Wildhaus,47.205022,9.352617,1100,2015,2015-05-10,130
"Switzerland/Wil, SG",47.461458,9.056733,600,2015,2015-04-19,109
Switzerland/Wolhusen,47.064342,8.071028,580,2015,2015-04-21,111
Switzerland/Worb BE,46.924433,7.577772,600,2015,2015-04-19,109
Switzerland/Winterthur,47.474228,8.795444,580,2015,2015-04-17,107
Switzerland/Wynau,47.256317,7.808556,450,2015,2015-04-20,110
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,2015,2015-04-14,104
Switzerland/Zizers,46.931325,9.566175,600,2015,2015-04-16,106
Switzerland/Zürich-Witikon,47.3591,8.590272,620,2015,2015-04-15,105
Switzerland/Zweisimmen,46.555264,7.373433,965,2015,2015-04-27,117
Switzerland/L'Abergement,46.756178,6.490211,660,2016,2016-04-14,105
Switzerland/Adelboden,46.492022,7.561067,1350,2016,2016-05-11,132
Switzerland/Altdorf,46.872614,8.658569,470,2016,2016-04-04,95
Switzerland/Andeer,46.600961,9.422614,985,2016,2016-05-02,123
Switzerland/Appenzell,47.331994,9.415403,775,2016,2016-05-07,128
Switzerland/Aurigeno,46.236078,8.725292,350,2016,2016-04-07,98
Switzerland/Azmoos,47.076869,9.479753,480,2016,2016-04-06,97
Switzerland/Basel-Binningen,47.548594,7.582372,315,2016,2016-04-03,94
Switzerland/Bellelay,47.265314,7.165786,930,2016,2016-05-08,129
Switzerland/Birmensdorf,47.342472,8.444342,500,2016,2016-04-19,110
Switzerland/Bondo GR,46.337594,9.555908,825,2016,2016-04-20,111
Switzerland/Boudry,46.949492,6.834386,450,2016,2016-04-09,100
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,2016,2016-04-18,109
Switzerland/Bauma,47.364822,8.881672,640,2016,2016-04-15,106
Switzerland/Buchs,47.158028,9.469656,450,2016,2016-04-04,95
Switzerland/Cartigny,46.177483,6.014089,400,2016,2016-04-04,95
Switzerland/Cevio-Cavergno,46.315447,8.598925,430,2016,2016-04-05,96
Switzerland/Changins,46.395917,6.229419,435,2016,2016-04-14,105
Switzerland/Chur,46.868244,9.5419,640,2016,2016-04-05,96
Switzerland/Chaumont,47.049108,6.978031,1150,2016,2016-05-10,131
Switzerland/Couvet,46.9213,6.637761,750,2016,2016-04-26,117
Switzerland/Diessenhofen,47.690281,8.744,410,2016,2016-04-11,102
Switzerland/Domat / Ems,46.834311,9.457442,580,2016,2016-04-07,98
Switzerland/Dornach,47.481642,7.611114,300,2016,2016-04-03,94
Switzerland/Döttingen,47.568867,8.249947,350,2016,2016-04-10,101
Switzerland/Eschen-Boja,47.218989,9.520044,580,2016,2016-04-09,100
Switzerland/Edlibach,47.179358,8.573208,750,2016,2016-04-12,103
Switzerland/Escholzmatt,46.898653,7.932344,910,2016,2016-05-07,128
Switzerland/Estavayer-le-Lac,46.841619,6.848706,450,2016,2016-04-20,111
Switzerland/Elm,46.921942,9.172731,1000,2016,2016-04-20,111
Switzerland/Entlebuch,46.987397,8.068953,765,2016,2016-04-24,115
Switzerland/Enges,47.056436,7.012192,820,2016,2016-04-26,117
Switzerland/Frauenfeld,47.560647,8.887883,405,2016,2016-04-16,107
Switzerland/Fiesch,46.400261,8.127792,1100,2016,2016-04-23,114
Switzerland/Flawil,47.415283,9.182167,630,2016,2016-04-20,111
Switzerland/Gadmen,46.736853,8.351842,1205,2016,2016-05-11,132
Switzerland/Grellingen,47.441186,7.597728,350,2016,2016-04-06,97
Switzerland/Gstaad,46.438214,7.269478,1100,2016,2016-05-15,136
Switzerland/Hard b. Weinfelden,47.567569,9.125747,450,2016,2016-04-10,101
Switzerland/Heiden,47.442925,9.533178,800,2016,2016-04-20,111
Switzerland/Hallau,47.698183,8.457489,430,2016,2016-04-18,109
Switzerland/Höfen,46.717125,7.569428,720,2016,2016-04-19,110
Switzerland/Herzogenbuchsee,47.18465,7.702511,450,2016,2016-04-15,106
Switzerland/Jenaz,46.928553,9.710558,800,2016,2016-04-14,105
Switzerland/Laufenburg,47.561031,8.063136,330,2016,2016-04-14,105
Switzerland/Locarno,46.169278,8.798214,200,2016,2016-04-01,92
Switzerland/Leysin,46.340108,7.009622,1250,2016,2016-05-14,135
Switzerland/Liddes,45.988267,7.180528,1350,2016,2016-06-04,156
Switzerland/Linthal,46.915883,8.993658,695,2016,2016-04-12,103
Switzerland/Liestal,47.481403,7.730519,350,2016,2016-04-07,98
Switzerland/Le Locle,47.047992,6.754314,1020,2016,2016-05-17,138
Switzerland/Locarno-Monti,46.172556,8.787417,370,2016,2016-04-02,93
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,2016,2016-05-21,142
Switzerland/Luzern,47.062769,8.342442,580,2016,2016-04-20,111
Switzerland/Moudon,46.646331000000004,6.777689,600,2016,2016-04-19,110
Switzerland/Merishausen,47.763636,8.612414,540,2016,2016-04-22,113
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2016,2016-04-06,97
"Switzerland/Muri, AG",47.265317,8.332283,550,2016,2016-04-12,103
Switzerland/Moutier,47.279386,7.385775,530,2016,2016-04-26,117
Switzerland/Martina,46.884997,10.464608,1050,2016,2016-05-09,130
Switzerland/Murg,47.108222,9.217372,500,2016,2016-04-08,99
Switzerland/Näfels,47.092389,9.0719360000000009,440,2016,2016-04-12,103
Switzerland/Neuhausen,47.681939,8.615533,435,2016,2016-04-09,100
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,2016,2016-04-20,111
Switzerland/Oeschberg,47.126578,7.613264,485,2016,2016-04-11,102
Switzerland/Oberehrendingen,47.481914,8.332208,490,2016,2016-04-11,102
Switzerland/Orvin,47.157753,7.214464,700,2016,2016-04-26,117
Switzerland/Osterfingen,47.656878,8.490242,410,2016,2016-04-15,106
Switzerland/Les Plans-sur-Bex,46.256639,7.092033,1100,2016,2016-05-11,132
Switzerland/Posieux,46.761672,7.098294,680,2016,2016-04-19,110
Switzerland/Prato-Sornico,46.394025,8.655608,750,2016,2016-04-20,111
"Switzerland/Stein, AR II",47.381969,9.348772,825,2016,2016-05-05,126
Switzerland/Rafz,47.620414,8.542733,515,2016,2016-04-13,104
"Switzerland/Raperswilen, TG",47.632486,9.048642,595,2016,2016-04-20,111
Switzerland/Les Rangiers,47.381992,7.215775,865,2016,2016-05-08,129
Switzerland/Rorschach,47.472492,9.494931,450,2016,2016-04-11,102
Switzerland/Scuol,46.794394,10.296356,1240,2016,2016-04-25,116
Switzerland/Schönenwerd,47.365283,7.999019,450,2016,2016-04-16,107
Switzerland/Seon,47.338319,8.153353,550,2016,2016-04-24,115
Switzerland/Seewis Dorf,46.965358,9.632064,960,2016,2016-04-20,111
Switzerland/Sagno TI,45.857811,9.033789,670,2016,2016-04-12,103
Switzerland/Sargans II,47.050589,9.439256,480,2016,2016-04-11,102
Switzerland/Simplon-Dorf,46.195022,8.056794,1475,2016,2016-05-21,142
Switzerland/Sihlbrugg,47.219356,8.5767,480,2016,2016-04-11,102
Switzerland/Silenen,46.782531,8.669625,510,2016,2016-04-05,96
Switzerland/St. Luc,46.222336,7.594153,1650,2016,2016-05-15,136
Switzerland/Sarnen,46.894217,8.252236,500,2016,2016-04-13,104
Switzerland/Stampa,46.34585,9.595214,1000,2016,2016-04-22,113
Switzerland/Sta. Maria (Val Mustair),46.603092,10.421956,1390,2016,2016-05-07,128
Switzerland/Trient,46.048003,6.993797,1300,2016,2016-05-09,130
Switzerland/Thusis,46.709511,9.44165,700,2016,2016-04-05,96
Switzerland/Vals,46.622889,9.182461,1250,2016,2016-05-21,142
Switzerland/Vergeletto,46.225417,8.605172,1100,2016,2016-04-25,116
Switzerland/Villnachern,47.470556,8.154928,415,2016,2016-04-05,96
Switzerland/Vira / Gambarogno,46.143428,8.841697,210,2016,2016-04-07,98
Switzerland/Wädenswil,47.223239,8.679778,480,2016,2016-04-09,100
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2016,2016-05-05,126
Switzerland/Wengen,46.603731,7.921556,1300,2016,2016-05-06,127
Switzerland/Wetzikon,47.320664,8.814333,555,2016,2016-04-20,111
Switzerland/Wiliberg,47.279603,8.027331,650,2016,2016-04-20,111
Switzerland/Wildhaus,47.205022,9.352617,1100,2016,2016-05-08,129
Switzerland/Wolhusen,47.064342,8.071028,580,2016,2016-04-20,111
Switzerland/Worb BE,46.924433,7.577772,600,2016,2016-04-22,113
Switzerland/Winterthur,47.474228,8.795444,580,2016,2016-04-21,112
Switzerland/Wynau,47.256317,7.808556,450,2016,2016-04-21,112
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,2016,2016-04-04,95
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,2016,2016-04-10,101
Switzerland/Zürich-Witikon,47.3591,8.590272,620,2016,2016-04-06,97
Switzerland/Zweisimmen,46.555264,7.373433,965,2016,2016-04-24,115
Switzerland/L'Abergement,46.756178,6.490211,660,2017,2017-04-03,93
